KnessetNum,Year,Month,Day,Diplomacy_score,Ecologics_score,Economics_score,Education_score,Health_score,Security_score,CommitteeSessionID,Number,Topics,CommitteeID
18,2011,11,01,0,0,2,4,0,2,422161,461,תיקון טעות בחוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף ונטילת אמצעי זיהוי) (תיקון מס' 3) התשע"א-2011 ; חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 7) התשע"ב-2012 ; הצעת חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 8) (מתן צווי הגבלה ופיקוח על יישום החלטות בית הדין) התשע"א-2011 ,657
18,2011,11,06,0,0,39,5,0,2,422163,464,צו אישור הלבנת הון (חובות זיהוי דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור) (תיקון) התשע"א-2011,657
18,2011,11,02,0,0,8,7,0,8,422164,463,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2011,11,01,0,0,26,0,2,10,422165,462,חוק ההוצאה לפועל (תיקון מס' 36) התשע"ב-2012,657
18,2011,11,08,0,0,6,6,5,4,422167,466,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2011,11,08,0,0,0,0,0,2,422168,467,חוק זכויות נפגעי עבירה (תיקון מס' 7) התשע"ב-2011,657
18,2011,12,18,0,0,7,1,0,0,425377,502,תקנות שמאי המקרקעין (אגרות) התשע"א-2011,657
18,2012,01,22,10,0,4,1,35,9,427759,535,חוק הפטנטים (תיקון מס' 10) התשע"ב-2012,657
18,2012,01,25,0,0,0,1,2,17,427765,540,הגנה על הציבור מפני עברייני מין קטינים - הערכות לתיקונים בחוק הנוער,657
18,2012,01,04,0,0,0,0,0,15,427766,521,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,07,20,0,1,59,4,2,2,413886,433,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,08,11,0,0,0,4,0,23,419945,445,חוק בתי המשפט (תיקון מס' 69) התשע"ב-2012,657
18,2011,09,05,0,0,9,0,0,3,420594,447,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,12,05,0,0,0,0,2,6,425356,489,תקנות הפטנטים (יישום האמנה בדבר שיתוף פעולה בענייני פטנטים) (תיקון) התשע"ב-2011,657
18,2011,12,12,0,0,0,0,0,36,425545,496,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2012,01,24,0,0,13,10,0,1,427762,538,תקנות שמאי המקרקעין (אגרות) התשע"א-2011,657
18,2012,01,24,0,0,2,2,0,2,427763,539,חוק הכשרות המשפטית והאפוטרופסות (תיקון מס' 17) התשע"ב-2012,657
18,2012,02,07,1,0,4,2,0,2,429905,553,הצעת חוק נציב תלונות הציבור על שופטים (תיקון מס' 2) התשע"א-2011,657
18,2012,03,04,0,0,0,4,0,2,431965,576,חוק הכשרות המשפטית והאפוטרופסות (תיקון מס' 17) התשע"ב-2012,657
18,2012,03,04,0,0,5,2,0,1,431968,577,חוק להרחבת הייצוג ההולם של בני העדה הדרוזית בשירות הציבורי (תיקוני חקיקה) התשע"ב-2012,657
18,2012,03,05,0,0,2,0,0,0,431969,578,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2012,03,18,2,0,3,6,2,2,433380,588,הצעת חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) (רישום לנישואין של בני זוג יהודים) התשע"ב-2012 ; חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) התשע"ד-2013,657
18,2012,03,19,0,0,2,0,0,0,433537,590,הצעת חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) (רישום לנישואין של בני זוג יהודים) התשע"ב-2012 ; חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) התשע"ד-2013,657
18,2011,05,04,0,0,0,0,2,6,410898,381,צו סדר הדין הפלילי (עבירות קנס - מניעת רעש) (תיקון) בתשע"א-2011,657
18,2011,05,04,0,0,0,0,0,2,410899,382,צו העיריות (עבירות קנס) (תיקון) התשע"א-2011 - עירית יבנה ; צו המועצות המקומיות (עבירות קנס) (תיקון) התשע"א-2011 - עיריית יבנה ; צו המועצות המקומיות (עבירות קנס) (תיקון) התשע"א-2011 - מועצה אזורית אלונה ; צו העיריות (עבירות קנס) (תיקון) התשע"א-2011 - עיריית חיפה,657
18,2011,06,12,0,0,39,1,1,7,411019,404,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,11,22,0,0,0,2,0,10,422172,476,תקנות הפטנטים (הארכת תקופת הגנה - סדרי דין בבקשה לצו בהתנגדות לצו ובבקשה לביטול) (תיקון) התשע"א-2011 ; תקנות הפטנטים (נוהלי הלשכה סדרי דין מסמכים ואגרות) התשע"א-2011,657
18,2011,11,15,0,0,8,4,0,8,422173,471,הצעת חוק ההוצאה לפועל (תיקון - איסור עיקול דמי ליווי) התשע"א-2011 ; חוק איסור עיקול דמי ליווי לעיוור ותגמולים אחרים (תיקוני חקיקה) התשע"ב-2012,657
18,2012,03,05,1,0,44,41,1,4,431970,579,צו איסור הלבנת הון (חובות זיהוי דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור) (תיקון) התשע"א-2011,657
18,2011,06,26,0,0,0,1,34,15,411029,414,תקנות העונשין (נשיאת מאסר בעבודות שירות) התשע"א-2011,657
18,2011,06,27,11,0,4,5,5,11,411034,416,חוק למניעת פגיעה במדינת ישראל באמצעות חרם התשע"א-2011,657
18,2011,07,06,0,0,0,3,0,9,411035,426,חוק הנוער (טיפול והשגחה) (תיקון מס' 20) התשע"א-2011,657
18,2011,06,28,0,0,0,0,2,25,411036,418,חוק העונשין (תיקון מס' 111) התשע"א-2011,657
18,2011,11,16,0,0,0,3,1,1,424517,473,הצעת חוק נציגי לשכת עורכי הדין בוועדות המינויים לנושאי משרה שיפוטית (תיקוני חקיקה) התשע"ב-2012,657
18,2011,06,06,0,0,0,2,0,19,411018,402,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,06,14,0,0,0,0,1,6,411022,407,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 2) התשע"א-2011,657
18,2011,06,15,1,0,0,1,5,4,411023,408,הצעת חוק לתיקון פקודת התעבורה (תיקון - מאסר מינימום למי שהפקיר אדם שנפגע בתאונה) התשס"ט-2009 ; הצעת חוק לתיקון פקודת התעבורה (מאסר מינימום בשל הפקרת אדם שנפגע בתאונה ואיסור עריכת הסדר טיעון עם הנאשם בעבירה) התשע"א -2010 ; חוק לתיקון פקודת התעבורה (מס' 101) התשע"ב-2011,657
18,2011,06,19,0,0,1,1,0,1,411024,409,הצעת חוק הגבלת פרסומים (גופים ציבוריים) (תיקון) (איסור פרסום - מודעת תמיכה בבעל תפקיד ציבורי) התשע"א-2011 ,657
18,2011,06,20,0,0,0,7,0,12,411025,410,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2011,06,21,0,0,0,11,24,25,411026,411,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 3) התשע"א-2011,657
18,2011,06,21,0,0,0,5,0,16,411027,412,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,11,28,0,0,0,0,0,0,422284,482,חוק בתי המשפט (תיקון מס' 67) התשע"ב-2012,657
18,2011,11,30,0,0,4,0,0,0,422285,487,צו חתימה אלקטרונית (תיקון התוספת השנייה לחוק) התשע"א-2011,657
18,2011,12,13,0,0,0,2,19,4,425371,497,חוק שחרור על-תנאי ממאסר (תיקון מס' 12) התשע"ב-2012,657
18,2011,12,13,0,0,1,4,0,0,426213,500,חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 7) התשע"ב-2012 ; הצעת חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 8) (מתן צווי הגבלה ופיקוח על יישום החלטות בית הדין) התשע"א-2011 ,657
18,2011,12,21,0,0,1,1,0,3,426214,510,תקנות בתי המשפט (אגרות) (תיקון מס' 2) התשע"א-2011 ; תקנות בית המשפט לענייני משפחה (אגרות) (תיקון) התשע"א-2011 ; תקנות הירושה (אגרות הרשם לענייני ירושה) (תיקון) התשע"א-2011 ; תקנות ההוצאה לפועל (אגרה מיוחדת) (תיקון) התשע''א-2011,657
18,2012,01,01,0,0,0,1,0,6,427743,514,תקנות לעידוד טוהר המידות בשירות הציבור (תיקון) התשע"א-2011 ,657
18,2012,01,01,0,0,0,0,0,1,427744,515,תקנות המאבק בארגוני פשיעה (דרכי ניהול רכוש שחולט ומימושו) התשע"א-2011,657
18,2012,01,03,0,0,4,5,4,1,427745,518,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2012,01,03,0,0,0,1,0,0,427746,519,תקנות בתי הדין השרעיים (אגרות) (תיקון) התשע"ב-2011 ; תקנות בתי הדין הדתיים הדרוזיים (אגרות) (תיקון) התשע"ב-2011 ; תקנות הדיינים (אגרות) (תיקון) התשע"ב-2011 ; תקנות בית המשפט לענייני משפחה (אגרות) (תיקון) התשע"ב-2011 ; תקנות הירושה (אגרות בתי הדין הדתיים) (תיקון) התשע"ב-2011,657
18,2012,01,02,0,0,3,20,3,5,427747,516,הצעת חוק נציגי לשכת עורכי הדין בוועדות המינויים לנושאי משרה שיפוטית (תיקוני חקיקה) התשע"ב-2012,657
18,2012,01,10,2,0,12,4,0,4,427750,526,הצעת חוק בתי המשפט (בוררות חובה) (הוראת שעה) התשע"א-2011 ; הצעת חוק הבוררות (תיקון - בוררות חובה בתובענה כספית) התשע"א-2011,657
18,2012,01,15,3,0,3,26,8,6,427752,529,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2012,01,23,1,0,2,1,19,0,429593,537,צו הגנת הפרטיות (קביעת גופים ציבוריים (תיקון) התשע"ב - 2011,657
18,2012,03,11,0,0,5,1,0,1,431971,580,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2012,03,12,0,0,0,3,24,7,431972,583,חוק הפטנטים (תיקון מס' 10) התשע"ב-2012,657
18,2012,03,11,0,0,7,1,0,20,431973,581,חוק איסור הלבנת הון (תיקון מס' 10) התשע"ב-2012,657
18,2012,03,12,0,0,0,4,0,21,431975,582,הגנה על הציבור מפני עברייני מין קטינים - הערכות לתיקונים בחוק הנוער,657
18,2012,03,13,0,0,13,3,0,11,431976,584,צו לשכת עורכי הדין (בטוחות לעניין עורך דין זר) התשע"א - 2011,657
18,2012,03,13,0,0,1,0,0,1,431977,585,חוק חובת המכרזים (תיקון מס' 21) התשע"ב-2012,657
18,2011,05,30,0,0,2,4,0,20,410981,396,חוק העונשין (תיקון מס' 113) התשע"ב-2012 ; חוק למניעת העסקה של עברייני מין במוסדות מסוימים (תיקון מס' 7) התשע"א-2011,657
18,2011,05,31,4,0,0,1,12,20,410982,397,חוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף ונטילת אמצעי זיהוי) (תיקון מס' 3) התשע"א-2011,657
18,2011,06,13,0,0,0,12,26,39,411020,405,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 3) התשע"א-2011,657
18,2011,12,04,0,2,4,51,3,0,425355,488,הצעה לסדר-היום בנושא: "בחינות לשכת עורכי הדין",657
18,2011,12,19,0,0,0,0,0,26,425541,504,הצעת חוק העונשין (תיקון מס' 114) (שינוי הוראות לעניין ריגול) התשע"ב-2011,657
18,2011,06,27,0,0,1,0,0,2,414273,415,צו איסור הלבנת הון (שינוי התוספת הראשונה לחוק) התשע"א-2011,657
18,2011,06,06,0,0,0,69,1,0,412365,403,בחינת לשכת עורכי הדין בירושלים ; אחוז מעבר הנמוך ביותר בבחינת לשכת עורכי הדין,657
18,2011,06,29,0,0,3,9,1,2,413897,421,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 14) התשע"ב-2012,657
18,2012,01,09,0,0,1,3,0,8,427749,525,הצעת חוק האזנת סתר (תיקון מס' 6) התש"ע-2009,657
18,2012,01,23,0,0,0,2,2,3,427761,536,חוק עובדים זרים (תיקון מס' 15) התשע"ב-2012,657
18,2012,01,29,0,0,0,6,0,1,427767,542,צו סדר הדין הפלילי (ברירת משפט - חוקי עזר לאשקלון) התשע"ב-2011 ; צו המועצות המקומיות (עבירות קנס) (תיקון מס' ) התשע"ב-2011 - מועצה איזורית חבל מודיעין ; צו העיריות (עבירות קנס) (תיקון מס' ) התשע"ב-2011 - עיריית רחובות ; צו המועצות המקומיות (עבירות קנס) (תיקון) התשע"א - 2011  מועצה איזורית חוף השרון ,657
18,2012,01,29,0,0,0,0,0,0,427768,543,תקנות לביצוע אמנת האג (ביטול אימות מסמכי חוץ ציבוריים)(תיקון) התשע"ב-2011,657
18,2012,01,30,0,2,0,8,1,7,427769,545,הצעת חוק סדר הדין הפלילי (תיקון מס' 65) (הסדר טיעון) התש"ע-2010 ; חוק סדר הדין הפלילי (תיקון מס' 66) התשע"ב-2012,657
18,2012,01,31,0,1,3,16,1,7,427770,546,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2012,02,21,1,0,0,1,33,6,430835,566,החזקת חלקי גופות במשך שנים על ידי המכון הפתולוגי ; החזקת חלקי גופות במשך שנים על ידי המכון הפתולוגי ;  החזקת חלקי גופות במשך שנים על ידי המכון הפתולוגי,657
18,2012,01,02,0,0,0,0,0,0,428282,517,הצעת חוק נציגי לשכת עורכי הדין בוועדות המינויים לנושאי משרה שיפוטית (תיקוני חקיקה) התשע"ב-2012,657
18,2011,06,27,0,0,2,0,0,6,413896,417,הצעת חוק התכנון והבניה (תיקון מס' 97) (הריסת מבנה לא חוקי על חשבון המקים) התשע"א-2011,657
18,2011,11,22,0,0,1,12,2,5,422181,478,תקנות מרשם האוכלוסין (רישומים בתעודת זהות) (תיקון) התשע"ב-2011 ; תקנות מרשם האוכלוסין (תקופת תוקפן ופקיעת תוקפן של תעודות זהות) התשע"ב-2011,657
18,2011,11,30,0,0,0,5,0,7,422186,486,חוק הנוער (שפיטה ענישה ודרכי טיפול) (תיקון מס' 16) התשע"ב-2011,657
18,2012,01,29,0,0,0,0,0,0,429802,544,תקנות חובת המכרזים (תיקון) התשע"ב-2011,657
18,2011,09,21,0,0,0,0,0,2,420597,452,חוק בתי המשפט (תיקון מס' 67) התשע"ב-2012,657
18,2011,09,26,0,0,2,2,10,7,420598,453,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2011,10,03,0,0,8,6,0,3,420599,455,חוק בתי המשפט (תיקון מס' 68) התשע"ב-2012,657
18,2011,10,04,1,0,0,5,0,14,420600,456,חוק לתיקון פקודת התעבורה (מס' 101) התשע"ב-2011,657
18,2011,10,06,0,0,1,6,0,0,420601,457,הצעת חוק המזונות (הבטחת תשלום) (תיקון מס' 9) (ביטול שלילת תשלום עקב יצאה מהארץ) התשע"ב-2011 ; חוק המזונות (הבטחת תשלום) (תיקון מס' 8) התשע"ב-2012,657
18,2011,10,10,1,0,9,9,0,16,420602,458,הצעת חוק איסור לשון הרע (תיקון - אי ייחוד העילה והוספת סעדים) התש"ע-2010 ; הצעת חוק איסור לשון הרע (תיקון מס' 10) (הרחבת סעדים) התשע"ב-2011,657
18,2012,02,12,1,0,4,10,1,4,429907,555,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2011,09,06,2,0,1,2,0,26,420595,448,הוצאת צווי גירוש מיהודה ושומרון ,657
18,2011,09,15,1,0,12,6,0,14,420596,449,הצעת חוק בתי המשפט (בוררות חובה) (הוראת שעה) התשע"א-2011 ; הצעת חוק הבוררות (תיקון - בוררות חובה בתובענה כספית) התשע"א-2011,657
18,2011,11,15,0,0,0,0,0,1,422174,472,צו סדר הדין הפלילי (ברירת משפט - משקאות משכרים) (הוראת שעה) התשע"א-2011 ; צו המיסוי על יבוא ויצוא (סיוע למדינות חוץ) (שינוי תוספת לחוק) התשע"א - 2011 ,657
18,2011,11,21,0,0,2,39,3,29,422177,475,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2011,11,22,1,0,0,1,0,0,422178,477,חוק הפטנטים (תיקון מס' 9) התשע"ב-2011,657
18,2011,12,18,0,0,18,3,0,1,425378,503,תקנות פינוי ובינוי (פיצויים)(מינוי שמאי פינוי ובינוי וסדרי דין בבקשות שיוגשו לשמאי פינוי ובינוי) התשע"א-2011,657
18,2012,02,05,0,0,0,0,0,0,429898,550,תקנות העבירות המינהליות (קנס מינהלי - מקורות אנרגיה) (תיקון) התשע"ב - 2012,657
18,2012,02,05,0,0,0,0,0,0,429899,551,הצעת חוק הגבלת פרסומים (גופים ציבוריים) (תיקון) (איסור פרסום - מודעת תמיכה בבעל תפקיד ציבורי) התשע"א-2011 ,657
18,2012,02,06,0,0,1,4,1,7,429902,552,הצעת חוק סדר הדין הפלילי (תיקון מס' 65) (הסדר טיעון) התש"ע-2010 ; חוק סדר הדין הפלילי (תיקון מס' 66) התשע"ב-2012,657
18,2012,02,07,0,0,0,0,0,0,429906,554,חוק הירושה (תיקון מס' 13) התשע"ב-2012,657
18,2012,02,13,0,0,1,2,12,2,429908,556,חוק הפטנטים (תיקון מס' 10) התשע"ב-2012,657
18,2012,02,15,0,0,0,1,4,4,429913,560,חוק העונשין (תיקון מס' 115) התשע"ב-2012,657
18,2011,05,16,0,0,0,0,0,0,411653,385,חוק ההוצאה לפועל (תיקון מס' 33) התשע"א-2011,657
18,2011,09,15,0,0,0,0,0,0,421273,451,תקנות החברות (הקלות לחברות ציבוריות שמניותיהן רשומות למסחר בבורסה מחוץ לישראל) (תיקון מס' 2) התשע"א-2011,657
18,2011,07,05,0,0,0,0,0,2,413973,425,חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 7) התשע"ב-2012 ; הצעת חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 8) (מתן צווי הגבלה ופיקוח על יישום החלטות בית הדין) התשע"א-2011 ,657
18,2011,12,26,0,0,4,5,0,0,425365,512,הצעת חוק המזונות (הבטחת תשלום) (תיקון מס' 9) (ביטול שלילת תשלום עקב יצאה מהארץ) התשע"ב-2011 ; חוק המזונות (הבטחת תשלום) (תיקון מס' 8) התשע"ב-2012,657
18,2011,12,11,3,0,10,20,3,27,425366,494,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2011,12,12,0,0,0,18,0,11,425369,495,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2012,01,03,0,0,0,1,0,0,428161,520,חוק ההוצאה לפועל (תיקון מס' 36) התשע"ב-2012,657
18,2012,02,19,0,0,69,23,1,4,429945,561,צו איסור הלבנת הון (חובות זיהוי דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור) (תיקון) התשע"א-2011,657
18,2012,02,20,1,1,0,9,2,6,429946,562,הצעת חוק סדר הדין הפלילי (תיקון מס' 65) (הסדר טיעון) התש"ע-2010 ; חוק סדר הדין הפלילי (תיקון מס' 66) התשע"ב-2012,657
18,2012,02,21,0,0,1,0,0,68,429947,564,הצעת חוק הנזיקים האזרחיים (אחריות המדינה) (תיקון מס' 8) (ייחוד עילה לנפגעי פעולות איבה) התשע"ב-2011,657
18,2009,12,08,0,0,1,5,1,3,332482,117,הימשכות ההליכים בבתי המשפט ,657
18,2009,12,09,1,0,0,6,0,7,332487,118,הצעת חוק העונשין (תיקון 109) (איסור רכישת משקאות משכרים בעבור קטין) התש"ע-2009,657
18,2009,12,13,1,0,0,1,0,8,332574,119,מדיניות אכיפת חוק תכנון ובניה בבית יהונתן בכפר השילוח  ; אכיפה בלתי מספקת של חוקי התכנון והבניה בירושלים ובנגב  ; " מדיניות אכיפת חוק תכנון ובנייה בבית יהונתן בכפר השילוח".  ; מדיניות אכיפת חוק תכנון ובנייה בבית יהונתן בכפר השילוח. ,657
18,2009,12,14,3,0,6,0,2,6,332835,120,חוק העונשין (תיקון מס' 103) התש"ע-2010,657
18,2009,12,15,0,0,1,5,0,4,332837,121,תקנות ההוצאה לפועל (תיקון מס' 3) התשס"ט-2009  ; חוק העמותות (תיקון מס' 12) התש"ע-2009,657
18,2009,12,07,0,0,14,3,0,25,332478,115,תקנות המרשם הפלילי ותקנת השבים (שינויים בתוספת הראשונה והשלישית לחוק) התשס"ח-2008,657
18,2009,12,08,0,0,0,0,0,2,332479,116,חוק סדר הדין הפלילי (תיקון מס' 59) התש"ע-2009,657
18,2010,01,10,0,0,0,0,0,0,333243,137,מדיניות אכיפת חוק תכנון ובניה בבית יהונתן בכפר השילוח  ; אכיפה בלתי מספקת של חוקי התכנון והבניה בירושלים ובנגב  ; " מדיניות אכיפת חוק תכנון ובנייה בבית יהונתן בכפר השילוח".  ; מדיניות אכיפת חוק תכנון ובנייה בבית יהונתן בכפר השילוח. ,657
18,2009,12,16,0,0,5,3,0,16,332841,123,תקנות המרשם הפלילי ותקנת השבים (שינויים בתוספת הראשונה והשלישית לחוק) התשס"ח-2008,657
18,2009,12,21,0,0,1,7,2,31,332843,124,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2009,12,22,4,0,3,4,0,8,333250,125,הצעת חוק לתיקון פקודת האגודות השיתופיות (ועדות קבלה ביישובים קהילתיים בגליל ובנגב) התש"ע-2009 ; חוק לתיקון פקודת האגודות השיתופיות (מס' 8) התשע"א-2011,657
18,2009,12,22,0,0,0,1,0,3,333254,126,הצעת ועדת החוקה חוק ומשפט להאריך את תקופת תוקפה של הוראת השעה לפי חוק סדר הדין הפלילי (תיקון מס' 33 והוראת שעה) התשס"ה-2005,657
18,2009,12,23,3,0,0,15,0,5,333249,127,הצעת חוק לתיקון דיני הראיות (הגנת ילדים) (תיקון מס' 14) התשס"ח-2008,657
18,2010,01,19,0,0,0,1,0,8,334165,143,חוק הפסקת הליכים ומחיקת רישומים בעניין תכנית ההתנתקות התש"ע-2010,657
18,2010,01,04,0,0,0,2,0,3,333991,133,חוק סדר הדין הפלילי (תיקון מס' 60) התש"ע-2010,657
18,2010,01,05,2,0,2,9,0,4,333994,135,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2010,01,06,1,0,8,1,4,5,333995,136,חוק העונשין (תיקון מס' 103) התש"ע-2010,657
18,2010,01,11,0,1,17,2,0,9,333997,138,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2010,01,13,1,0,0,8,4,6,333998,141,הצעת חוק לתיקון דיני הראיות (הגנת ילדים) (תיקון מס' 14) התשס"ח-2008,657
18,2010,01,18,0,0,2,8,1,11,334000,142,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2010,01,25,1,0,79,16,0,7,334001,148,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2009,12,28,0,0,0,0,0,0,333732,129,תקנות חובת המכרזים (הוראת שעה) (תיקון) התש"ע-2009,657
18,2009,12,29,0,0,10,2,1,8,333733,130,הצעת חוק יועץ משפטי למשרדי הממשלה התשס"ט-2009,657
18,2009,12,30,0,0,4,5,0,2,333738,132,מעקב אחר יישום חוק איסור הלבנת הון - דיווחי הרשות,657
18,2009,12,29,0,0,1,0,0,6,333776,131,חוק בתי המשפט (תיקון מס' 60) התש"ע-2010,657
18,2009,12,15,0,0,0,0,0,0,332839,122,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 9) התש"ע-2009,657
18,2010,02,01,2,0,0,1,0,5,334002,152,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2010,01,20,0,0,8,1,4,9,334863,145,תקנות פיצויים לנפגעי תאונות דרכים (מסירת מידע מהקרן) התשס"ט-2009,657
18,2010,01,19,0,0,0,0,34,2,334168,144,חוק העונשין (תיקון מס' 105) התש"ע-2010 ; הצעת חוק העונשין (תיקון מס' 104) (איומים ותקיפה) התשס"ט-2008,657
